POF,ODR,POS,Target Value
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
0.6318359375,0.5826893353941267,0.3681640625,0.4248046875
0.9111328125,0.09753483386923902,0.0888671875,0.09375
0.900390625,0.11062906724511931,0.099609375,0.103515625
0.6279296875,0.5925349922239502,0.3720703125,0.3779296875
0.99609375,0.00392156862745098,0.00390625,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.974609375,0.026052104208416832,0.025390625,0.0
0.97265625,0.028112449799196786,0.02734375,0.0
0.9248046875,0.08130939809926083,0.0751953125,0.087890625
0.916015625,0.09168443496801706,0.083984375,0.0869140625
0.6787109375,0.47338129496402875,0.3212890625,0.4228515625
0.6591796875,0.5170370370370371,0.3408203125,0.40234375
0.9287109375,0.07676130389064142,0.0712890625,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.98046875,0.0199203187250996,0.01953125,0.0
0.931640625,0.07337526205450734,0.068359375,0.0
0.8798828125,0.1365149833518313,0.1201171875,0.0869140625
0.876953125,0.1403118040089087,0.123046875,0.0986328125
0.6455078125,0.5491679273827534,0.3544921875,0.3779296875
0.6669921875,0.4992679355783309,0.3330078125,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9677734375,0.033299697275479316,0.0322265625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.87109375,0.14798206278026907,0.12890625,0.107421875
0.6923828125,0.44428772919605075,0.3076171875,0.3779296875
0.6953125,0.43820224719101125,0.3046875,0.369140625
0.8779296875,0.13904338153503892,0.1220703125,0.1455078125
0.98046875,0.0199203187250996,0.01953125,0.0
0.9853515625,0.014866204162537165,0.0146484375,0.0
0.947265625,0.05567010309278351,0.052734375,0.0
0.9501953125,0.052415210688591986,0.0498046875,0.0
